cluster,n,pct,mean_repair_count,mean_specificity_delta,mean_stance_delta,mean_politeness_delta,mean_passive_rate,mean_constraint_count,mean_verbatim_repeats,mean_mean_user_length,z_repair_count,z_specificity_delta,z_stance_delta,z_politeness_delta,z_passive_rate,z_constraint_count,z_verbatim_repeats,z_mean_user_length
0,25,6.281407035175879,4.84,-0.25239999999999996,-0.226,-0.013200000000000003,0.14880000000000002,7.92,0.08,2034.796,0.030858192722938774,-0.1627851099055127,-0.36788599709186937,-0.08605543241279678,0.061845474327713444,1.9443247357162095,0.030980911386606122,2.9865939697544355
1,131,32.914572864321606,7.526717557251908,-0.48343511450381677,0.6236641221374046,0.09664122137404581,0.07656488549618322,3.427480916030534,0.05343511450381679,351.22213740458017,0.8492382714224829,-0.43451712593888536,0.4779689509000219,0.32628932768553204,-0.3374967092143953,0.27706823727277796,-0.03669589371544572,-0.09320530282805937
2,81,20.35175879396985,2.728395061728395,-0.30925925925925923,0.675432098765432,-0.06555555555555556,0.3937037037037037,2.1604938271604937,0.037037037037037035,372.1604938271605,-0.6123413169912989,-0.22966014395332401,0.5295048437751881,-0.28259857646482933,1.4157628933887583,-0.19313398510621946,-0.07847169933399624,-0.05490229972730823
3,161,40.45226130653266,3.4658385093167703,0.3063354037267081,-0.45732919254658383,-0.01956521739130435,0.0567080745341615,1.5217391304347827,0.09316770186335403,205.216149068323,-0.38771442048523935,0.4943716950673978,-0.5981781055055675,-0.1099505057318857,-0.44727243674283507,-0.4301876067207166,0.06452699961560203,-0.36029731860542313
